10021,Shinpi no Hou,11967,Movie,1,Oct 2012 - Oct 2012,5.04
10022,Medama Oyaji no April Fools',11891,Special,3,Apr 2018 - Apr 2018,5.08
10023,Chuldong! Super Wings,9986,TV,52,Sep 2013 - Feb 2016,5.73
10024,Go! Saitama,4275,ONA,1,Sep 2021 - Sep 2021,6.93
10025,Kuro-Nikuru Girls,11883,ONA,3,Dec 2016 - Feb 2017,5.09
10026,Heya/Keitai,10895,Movie,1,Jan 1999 - Jan 1999,5.48
10027,Hi no Tori: Hagoromo-hen,8587,Movie,1,Jul 2004 - Jul 2004,6.06
10028,Piano no Mori,1346,Movie,1,Jul 2007 - Jul 2007,7.62
10029,Go! Samurai,10766,ONA,1,Aug 2015 - Aug 2015,5.52
10030,Project A-Ko 4: Final,7037,OVA,1,Oct 1989 - Oct 1989,6.38
10031,Shakunetsu no Takkyuu Musume,3708,TV,12,Oct 2016 - Dec 2016,7.07
10032,Twin Angel Break,9039,TV,12,Apr 2017 - Jun 2017,5.96
10033,Ookiku Furikabutte: Kihon no Kihon,2912,Special,1,Feb 2008 - Feb 2008,7.23
10034,Toilet no Kuni,12382,ONA,1,May 2015 - May 2015,4.72
10035,Hoshizora e Kakaru Hashi,5405,TV,12,Apr 2011 - Jun 2011,6.69
10036,Precure kara Minna e no Ouen Movie,8880,ONA,1,May 2011 - May 2011,6
10037,Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,7869,TV,12,Oct 2021 - Dec 2021,6.21
10038,Dororo to Hyakkimaru,2883,TV,26,Apr 1969 - Sep 1969,7.23
10039,Ichiban Ushiro no Daimaou Specials,5460,Special,6,Jun 2010 - Nov 2010,6.68
10040,Zombie-Loan,4722,TV,11,Jul 2007 - Sep 2007,6.83
10041,Zettai Muteki Raijin-Oh (1992),7742,OVA,4,Sep 1992 - Feb 1993,6.23
10042,Anison Nippon,11785,Special,1,Feb 2014 - Feb 2014,5.13
10043,Sita Wihayeo,9025,ONA,1,Feb 2020 - Feb 2020,5.97
10044,Ikkitousen: Xtreme Xecutor Specials,6346,Special,6,Jun 2010 - Nov 2010,6.51
10045,Toku: Touken Ranbu - Hanamaru - Setsugetsuka,6385,Movie,3,May 2022 - Sep 2022,6.51
10046,Mazinkaiser SKL,3837,OVA,3,Nov 2010 - Apr 2011,7.04
10047,Umi Monogatari: Kanon to Iku Amamikoshima,9439,Special,13,Oct 2009 - Mar 2010,5.87
10048,Baccano!,189,TV,13,Jul 2007 - Nov 2007,8.37
10049,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,45,TV,12,Jan 2017 - Mar 2017,8.73
10050,Rougo ni Sonaete Isekai de 8-manmai no Kinka wo Tamemasu,4238,TV,12,Jan 2023 - Mar 2023,6.94
10051,Ahiru Rikusentai,11977,Movie,1,1940 - 1940,5.03
10052,Inu-Ou,911,Movie,1,May 2022 - May 2022,7.81
10053,Yoru wa Neko to Issho,3532,TV,30,Aug 2022 - Jan 2023,7.11
10054,"Gate: Jieitai Kanochi nite,0,,30,,7.11
10055,Shangri-La,3800,TV,24,Apr 2009 - Sep 2009,7.05
10056,Karakuri Kiden: Hiwou Senki,4893,TV,26,Oct 2000 - May 2001,6.79
10057,Ochamegami Monogatari: Korokoro Pollon,3518,TV,46,May 1982 - Mar 1983,7.11
10058,Binbougami ga!,1186,TV,13,Jul 2012 - Sep 2012,7.68
10059,Yama no Susume: Omoide Present,2186,OVA,1,Oct 2017 - Oct 2017,7.38
10060,Mayoi Neko Overrun!,5624,TV,13,Apr 2010 - Jun 2010,6.65
10061,Meiji Tokyo Renka Movie 2: Hanakagami no Fantasia,7053,Movie,1,May 2016 - May 2016,6.37
10062,Cyberpunk: Edgerunners,80,ONA,10,Sep 2022 - Sep 2022,8.61
10063,Muumin (1972),6453,TV,52,Jan 1972 - Dec 1972,6.49
10064,Xi Yangyang Yu Hui Tailang: Tu Nian Ding Gua Gua,11024,Movie,1,Jan 2011 - Jan 2011,5.44
10065,Osomatsu-san Short Film Series 2nd Season,9696,Special,4,Jan 2018 - Jul 2018,5.81
10066,Pui Pui Molcar,578,TV,12,Jan 2021 - Mar 2021,8.01
10067,Yamada-kun to 7-nin no Majo,1539,TV,12,Apr 2015 - Jun 2015,7.55
10068,Rolling☆Girls: Chibi☆Rolling☆Girls Korokoro Gekijou,9609,Special,12,Mar 2015 - Aug 2015,5.83
10069,Kamisama Dolls Specials,9327,Special,6,Sep 2011 - Feb 2012,5.9
10070,.hack//The Movie: Sekai no Mukou ni,3741,Movie,1,Jan 2012 - Jan 2012,7.06
10071,Ginga Tetsudou 999: Hoshizora wa Time Machine,7977,Movie,1,Jul 2007 - Jul 2007,6.19
10072,Love Live! Nijigasaki Gakuen School Idol Doukoukai Recap,7845,ONA,1,Mar 2022 - Mar 2022,6.21
10073,Perman,6080,TV,54,Apr 1967 - Apr 1968,6.56
10074,Duel Masters Victory V,10144,TV,51,Apr 2012 - Mar 2013,5.69
10075,Tenchi Muyou! Ryououki 3rd Season: Tenchi Seirou naredo Namitakashi?,3076,OVA,1,Sep 2005 - Sep 2005,7.19
10076,Momoiro Sisters,8746,TV,23,Aug 1998 - Oct 1998,6.03
10077,Ushio to Tora: Comical Deformer Gekijou,8043,OVA,1,Oct 1993 - Oct 1993,6.17
10078,Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu you desu,7326,TV,12,Jan 2023 - Mar 2023,6.32
10079,"Ippun de Wakaru Eiga ""Donten ni Warau"" Kaisetsu Yokoku",12320,ONA,1,Feb 2018 - Feb 2018,4.77
10080,Ryuusei no Rockman,3658,TV,55,Oct 2006 - Oct 2007,7.08
10081,School Days ONA,9701,ONA,1,Feb 2005 - Feb 2005,5.81
10082,One Piece: Taose! Kaizoku Ganzack,5346,OVA,1,Jul 1998 - Jul 1998,6.7
10083,Gowapper 5 Gordam,7485,TV,36,Apr 1976 - Dec 1976,6.29
10084,"Tekkamen wo Oe: ""d'Artagnan Monogatari"" yori",9289,Special,1,May 1987 - May 1987,5.91
10085,Fate/stay night TV Reproduction,4799,OVA,2,Jan 2010 - Jan 2010,6.82
10086,Kokoro Connect: Michi Random,676,Special,4,Nov 2012 - Dec 2012,7.93
10087,Kaibutsu Oujo Specials,6557,Special,3,Dec 2010 - Oct 2011,6.47
10088,Kono Sekai no Tanoshimikata: Secret Story Film,2587,Movie,1,Dec 2020 - Dec 2020,7.29
10089,Bokutachi wa Benkyou ga Dekinai! Chapel no Kane wa [X] wo Shukufuku Suru,2270,OVA,1,Apr 2020 - Apr 2020,7.36
10090,Fujiko Fujio A no Mumako,10954,Special,1,Jul 1990 - Jul 1990,5.46
10091,Takarajima Movie,8248,Movie,1,May 1987 - May 1987,6.13
10092,Gaikotsu Shotenin Honda-san OVA,5155,OVA,1,Feb 2019 - Feb 2019,6.74
10093,Tensei shitara Slime Datta Ken,416,TV,24,Oct 2018 - Mar 2019,8.14
10094,Cannon Busters,6780,ONA,12,Aug 2019 - Aug 2019,6.42
10095,Spectral Force,12742,OVA,2,Nov 1998 - Mar 1999,3.55
10096,Kanojo to Kanojo no Neko,2645,OVA,1,Apr 2002 - Apr 2002,7.28
10097,Machine Robo: Butchigiri Battle Hackers,8511,TV,31,Jun 1987 - Dec 1987,6.08
10098,Uchuu Majin Daikengou,9098,TV,26,Jul 1978 - Feb 1979,5.95
10099,RG Veda,8544,OVA,2,Jun 1991 - Jun 1992,6.07
10100,Fushigi Dagashiya: Zenitendou,9379,TV,0,,6.07
10101,Tenchi Muyou! Ryououki: Omatsuri Zenjitsu no Yoru!,2469,OVA,1,Sep 1993 - Sep 1993,7.31
10102,Mai no Mahou to Katei no Hi,9887,Special,1,Feb 2011 - Feb 2011,5.76
10103,Koroshi Ai,4414,TV,12,Jan 2022 - Mar 2022,6.9
10104,Kumo to Tulip,10301,Movie,1,Apr 1943 - Apr 1943,5.65
10105,Kami Kuzu☆Idol,5163,TV,10,Jul 2022 - Sep 2022,6.74
10106,Mahou no Tenshi Creamy Mami: Perfect Memory,10808,OVA,1,Mar 1987 - Mar 1987,5.51
10107,Kokoro Toshokan: Communication Clips,10362,Special,1,2002 - 2002,5.64
10108,Uchouten Kazoku 2,467,TV,12,Apr 2017 - Jun 2017,8.09
10109,Cocolors,5535,Movie,1,May 2017 - May 2017,6.66
10110,Human Bug Daigaku,5237,TV,12,Oct 2022 - Dec 2022,6.73
10111,Minegishi-san wa Ootsu-kun ni Tabesasetai,8535,ONA,4,May 2020 - Jun 2020,6.07
10112,Maison Ikkoku,354,TV,96,Mar 1986 - Mar 1988,8.19
10113,"Hetalia Axis Powers Movie: Paint it,0,,96,,8.19
10114,Sasurai no Shoujo Nell,7358,TV,26,Oct 1979 - Apr 1980,6.31
10115,Ai no Wakakusa Yama Monogatari,9979,TV,12,Aug 1999 - Oct 1999,5.73
10116,Tenkou Kotofumi,11651,ONA,1,Sep 2011 - Sep 2011,5.2
10117,Innocent Venus,4964,TV,12,Jul 2006 - Oct 2006,6.78
10118,Gin no Saji,472,TV,11,Jul 2013 - Sep 2013,8.09
10119,"Little Polar Bear: Shirokuma-kun,0,,11,,8.09
10120,Lilt,12492,ONA,1,Feb 2010 - Feb 2010,4.6
10121,Boku no Marie,7701,OVA,3,Mar 1996 - Aug 1996,6.24
10122,Air Gear,1745,TV,25,Apr 2006 - Sep 2006,7.49
10123,Shoukoku no Altair,1577,TV,24,Jul 2017 - Dec 2017,7.55
10124,Omae wa Mada Gunma wo Shiranai,11579,TV,12,Apr 2018 - Jun 2018,5.24
10125,Shin-Men,8548,TV,13,Nov 2010 - Sep 2012,6.07
10126,Brain Powerd,8105,TV,26,Apr 1998 - Nov 1998,6.16
10127,Star Driver: Kagayaki no Takuto,3133,TV,25,Oct 2010 - Apr 2011,7.19
10128,Lupin III: Part 6 - Jidai,2378,Special,1,Oct 2021 - Oct 2021,7.33
10129,Ling Jian Zun 3rd Season,4004,ONA,40,Dec 2019 - May 2020,7
10130,Final Fantasy VII: Advent Children Complete,711,OVA,1,Apr 2009 - Apr 2009,7.91
10131,Shippuu! Iron Leaguer: Silver no Hata no Moto ni,7338,OVA,5,Nov 1994 - Apr 1995,6.32
10132,Sougiya to Inu,12086,Movie,1,2010 - 2010,4.96
10133,Tenshi no Shippo Chu!: Tenshi no Utagoe,8461,OVA,1,Jan 2004 - Jan 2004,6.09
10134,A Ripple in Time,8418,ONA,1,Feb 2022 - Feb 2022,6.09
10135,Maison Ikkoku: Kanketsu-hen,3372,Movie,1,Feb 1988 - Feb 1988,7.14
10136,GJ-bu@,2889,Special,1,May 2014 - May 2014,7.23
10137,Musaigen no Phantom World: Mizutama no Kiseki,4886,Special,1,Oct 2016 - Oct 2016,6.8
10138,Mahou Shoujo Site,6256,TV,12,Apr 2018 - Jun 2018,6.52
10139,Yingxiong Zai Lin,4387,ONA,12,Oct 2020 - Dec 2020,6.91
10140,Omoide no Marnie,529,Movie,1,Jul 2014 - Jul 2014,8.05
10141,Huan You Lieren,10114,ONA,12,Dec 2021 - Mar 2022,5.7
10142,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu vs. Nakimushi Idol!? Nihon 1-shuu Dai Sugoroku Game!!,8009,Special,1,Mar 2005 - Mar 2005,6.18
10143,Kindaichi Shounen no Jikenbo Returns,1628,TV,25,Apr 2014 - Sep 2014,7.53
10144,Kuromukuro,3366,TV,26,Apr 2016 - Sep 2016,7.14
10145,Hadashi Neko,10547,Special,1,2011 - 2011,5.59
10146,Kiniro no Corda: Secondo Passo,3446,Special,2,Mar 2009 - Jun 2009,7.12
10147,Onegai☆Twins: Natsu wa Owaranai,4008,OVA,1,Apr 2004 - Apr 2004,7
10148,Kimi no Na wa.,27,Movie,1,Aug 2016 - Aug 2016,8.85
10149,Pokemon Inai Inai Baa!,11711,ONA,1,Mar 2019 - Mar 2019,5.18
10150,Uma Musume: Pretty Derby - BNW no Chikai,3398,Special,3,Dec 2018 - Dec 2018,7.13
10151,Super Lovers 2,3605,TV,10,Jan 2017 - Mar 2017,7.09
10152,Goblin Slayer: Bouken Kiroku Youshi - Adventure Sheet,7693,Special,1,Dec 2018 - Dec 2018,6.25
10153,Dorohedoro: Ma no Omake,3559,Special,6,Jun 2020 - Jun 2020,7.1
10154,Bavi Stock,12215,OVA,2,Dec 1985 - Nov 1986,4.85
10155,Kimi wo Aishita Hitori no Boku e,2165,Movie,1,Oct 2022 - Oct 2022,7.38
10156,Dragon Ball Z Movie 14: Kami to Kami,2097,Movie,1,Mar 2013 - Mar 2013,7.4
10157,Hungry Heart: Wild Striker,1557,TV,52,Sep 2002 - Sep 2003,7.55
10158,Kamo ga Suki,10603,ONA,1,Apr 2017 - Apr 2017,5.57
10159,"Dies Irae: Marie's Memory ""Michi ni Tsuuzu Kiseki""",10090,ONA,1,Dec 2017 - Dec 2017,5.71
10160,Plastic Neesan,3054,ONA,12,May 2011 - Jul 2012,7.2
10161,Gakkou no Kowai Uwasa Shin: Hanako-san ga Kita!!,8286,TV,33,Aug 2010 - Mar 2011,6.12
10162,Qin Shi Mingyue: Ye Jin Tianming,6459,TV,18,Jul 2008 - Aug 2008,6.49
10163,Doupo Cangqiong: San Nian Zhi Yue,569,ONA,13,Oct 2021 - Jan 2022,8.02
10164,Koi Kaze,3857,TV,13,Apr 2004 - Jun 2004,7.03
10165,Garo: Guren no Tsuki,9399,TV,23,Oct 2015 - Apr 2016,5.88
10166,Choujuu Kishin Dancougar,5393,TV,38,Apr 1985 - Dec 1985,6.69
10167,Haha wo Tazunete Sanzenri (Movie),6551,Movie,1,Jul 1980 - Jul 1980,6.47
10168,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,3517,Movie,1,Aug 2004 - Aug 2004,7.11
10169,Kaichou wa Maid-sama!: Omake da yo!,1800,Special,1,May 2011 - May 2011,7.48
10170,Oooku,1670,ONA,10,Jun 2023 - Jun 2023,7.51
10171,Mama wa Poyopoyo Saurus ga Osuki,6436,TV,52,Sep 1995 - Aug 1996,6.5
10172,Genma Taisen,11753,Movie,1,Mar 1983 - Mar 1983,5.15
10173,Mob Psycho Mini,6650,Special,6,Sep 2016 - Feb 2017,6.45
10174,Da Li Si Rizhi 2nd Season,3502,ONA,12,Nov 2022 - Jan 2023,7.11
10175,Usawaltz,12392,ONA,1,Sep 2011 - Sep 2011,4.7
10176,Umayon,7455,TV,12,Jul 2020 - Sep 2020,6.3
10177,Hiyokoi (2012),5459,Special,3,Dec 2012 - Dec 2012,6.68
10178,Nogizaka Haruka no Himitsu: Purezza,3151,TV,12,Oct 2009 - Dec 2009,7.18
10179,Shuffle! Prologue,5576,OVA,1,May 2005 - May 2005,6.66
10180,Anime Oyako Gekijou,8331,TV,26,Oct 1981 - Mar 1982,6.11
10181,Early Reins,9449,OVA,1,Feb 2003 - Feb 2003,5.87
10182,Tsukuyomi: Moon Phase,4247,TV,25,Oct 2004 - Mar 2005,6.94
10183,Tetsujin 28-gou: Tanjou-hen,10437,Special,1,Jan 1964 - Jan 1964,5.62
10184,Shin Kujakuou,9839,OVA,2,May 1994 - Jun 1994,5.77
10185,Luo Xiao Hei Zhan Ji: Fan Wai,7585,ONA,5,Jul 2011 - Nov 2020,6.27
10186,Ladyspo,12772,TV,12,Apr 2018 - Jun 2018,3.05
10187,Takamiya Nasuno desu! Teekyuu Spin-off,6907,TV,12,Apr 2015 - Jun 2015,6.4
10188,Fastening Days 2,8408,ONA,1,Aug 2016 - Aug 2016,6.1
10189,Geori-eui Mubeopja,11736,Movie,1,1992 - 1992,5.16
10190,Shoko Nakagawa Prism Tour Special,10611,Special,1,Apr 2010 - Apr 2010,5.57
10191,Chokotto Anime Kemono Friends 3,9571,ONA,26,Apr 2019 - Sep 2021,5.84
10192,Yuru Yuri♪♪,875,TV,12,Jul 2012 - Sep 2012,7.82
10193,Kokkoku,4073,TV,12,Jan 2018 - Mar 2018,6.99
10194,Garo Movie: Divine Flame,1550,Movie,1,May 2016 - May 2016,7.55
10195,Vlad Love,9563,ONA,12,Dec 2020 - Mar 2021,5.84
10196,Manga Sarutobi Sasuke,3373,TV,24,Oct 1979 - Apr 1980,7.14
10197,Dokyuu Hentai HxEros,9916,TV,12,Jul 2020 - Sep 2020,5.75
10198,Hanamaru Youchien Special Preview,7694,Special,1,Oct 2009 - Oct 2009,6.25
10199,Cat Shit One,4394,ONA,1,Jul 2010 - Jul 2010,6.91
10200,Koutetsu Tenshi Kurumi Zero,8660,OVA,3,Apr 2001 - Jun 2001,6.05
10201,InaDan Movie x Mameshiba Collab CM,11635,Special,2,Oct 2012 - Oct 2012,5.21
10202,Grimm Douwa: Kin no Tori,5682,Movie,1,Mar 1987 - Mar 1987,6.64
10203,Kagerou Daze: In a Day's,8273,Movie,1,Nov 2016 - Nov 2016,6.13
10204,Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku,5902,OVA,1,Nov 2010 - Nov 2010,6.59
10205,Kimi dake ni Motetainda.,11574,Movie,1,Oct 2019 - Oct 2019,5.24
10206,The☆Doraemons: Goal! Goal! Goal!!,8039,Movie,1,Mar 2002 - Mar 2002,6.17
10207,Shi Xiong,7335,ONA,41,Nov 2014 - Mar 2015,6.32
10208,Un-Go,2322,TV,11,Oct 2011 - Dec 2011,7.34
10209,Arad Senki: Slap Up Party,5364,TV,26,Apr 2009 - Sep 2009,6.7
10210,Usalullaby,12614,Movie,1,2013 - 2013,4.38
10211,Bouningen Weekend,12003,ONA,20,Dec 2015 - Apr 2016,5.02
10212,Angel Heart,2787,TV,50,Oct 2005 - Sep 2006,7.25
10213,Kaze no Matasaburou (Movie),8528,Movie,1,Mar 2016 - Mar 2016,6.07
10214,Samurai Champloo,123,TV,26,May 2004 - Mar 2005,8.51
10215,Motion Lumine,12602,Movie,1,1978 - 1978,4.41
10216,Thermae Romae x LOFT Collaboration,10077,Special,4,2012 - 2012,5.71
10217,Bonobono (TV),5754,TV,48,Apr 1995 - Mar 1996,6.62
10218,CoroCoro Monster Ball,10751,ONA,7,Feb 2019 - Jun 2023,5.53
10219,Suzy's Zoo: Daisuki! Witzy - Happy Birthday,10688,Special,1,Dec 2011 - Dec 2011,5.54
10220,Detective Conan: Love Story at Police Headquarters - Wedding Eve,4932,Special,1,Apr 2022 - Apr 2022,6.79
10221,Ami no Monomane 150 Renpatsu,11209,Special,1,Apr 2009 - Apr 2009,5.38
10222,Owari no Seraph,1766,TV,12,Apr 2015 - Jun 2015,7.49
10223,Non Non Biyori Movie: Vacation,287,Movie,1,Aug 2018 - Aug 2018,8.25
10224,Baka to Test to Shoukanjuu Ni!: Mahou Hideyoshi Hideyoshi,3891,Special,1,Oct 2011 - Oct 2011,7.03
10225,Strike Witches: Road to Berlin,2396,TV,12,Oct 2020 - Dec 2020,7.33
10226,Arete Hime,4514,Movie,1,Jul 2001 - Jul 2001,6.88
10227,Xiong Chumo: Huanqiu Da Maoxian,10539,TV,104,Jul 2012 -,5.59
10228,Mikakunin de Shinkoukei: Mite. Are ga Watashitachi no Tomatteiru Ryokan yo.,3789,Special,1,Mar 2014 - Mar 2014,7.05
10229,Geragera Boes Monogatari,4097,TV,52,Apr 1987 - Mar 1988,6.98
10230,Shu Ling Ji,9211,ONA,30,Sep 2019 - Dec 2019,5.93
10231,Usatalk,12708,ONA,1,Aug 2010 - Aug 2010,3.89
10232,Good-by Elvis and USA,12775,Movie,1,1971 - 1971,2.95
10233,Pig: Oka no Ue no Dam Keeper,4906,ONA,10,Aug 2017 - Oct 2017,6.79
10234,Chuuko Video-ya no Onna Tenin X,11534,ONA,1,Nov 2016 - Nov 2016,5.26
10235,Sword Art Online II: Debriefing,5589,Special,1,Oct 2014 - Oct 2014,6.65
10236,Amaenaide yo!! Katsu!!: Damasarenaide yo!!,6046,Special,1,Jun 2006 - Jun 2006,6.56
10237,Koi wa Sekai Seifuku no Ato de,1933,TV,12,Apr 2022 - Jun 2022,7.44
10238,Telepathy Shoujo Ran,5811,TV,26,Jun 2008 - Dec 2008,6.61
10239,Little Nemo,3145,Movie,1,Jul 1989 - Jul 1989,7.18
10240,R20: Ginga Kuukou,10783,Special,1,Aug 1991 - Aug 1991,5.52
10241,Macross 7 Encore,4347,OVA,3,Dec 1995 - Feb 1996,6.92
10242,Ajin Part 2 OVA,3889,OVA,1,Apr 2017 - Apr 2017,7.03
10243,009-1,7892,TV,12,Oct 2006 - Dec 2006,6.2
10244,ARP Backstage Pass: Paradise,10036,Special,1,Jul 2020 - Jul 2020,5.72
10245,Piyoko ni Omakase pyo!,6099,OVA,8,Mar 2003 - May 2003,6.55
10246,Soul Link Special,9720,Special,1,Jun 2006 - Jun 2006,5.8
10247,Sengoku Musou,6269,TV,12,Jan 2015 - Mar 2015,6.52
10248,Shiguang Dailiren,47,ONA,11,Apr 2021 - Jul 2021,8.72
10249,Precure All Stars Movie: Minna de Utau♪ - Kiseki no Mahou,3874,Movie,1,Mar 2016 - Mar 2016,7.03
10250,A Sea Doesn't Tell Much,12569,Movie,1,2008 - 2008,4.47
10251,Yuru Yuri,1481,TV,12,Jul 2011 - Sep 2011,7.57
10252,Metamon to! Oyasumi Mokurou,10120,ONA,1,Jan 2022 - Jan 2022,5.7
10253,Hero Bank,9268,TV,51,Apr 2014 - Mar 2015,5.91
10254,Ponsuke no Haru,11895,Movie,1,Aug 1934 - Aug 1934,5.08
10255,Kiss x Sis (TV),5795,TV,12,Apr 2010 - Jun 2010,6.61
10256,Infini-T Force,6962,TV,12,Oct 2017 - Dec 2017,6.39
10257,Kimi ga Nozomu Eien: Next Season,4413,OVA,4,Dec 2007 - Dec 2008,6.9
10258,Munto: Toki no Kabe wo Koete,4220,OVA,1,Apr 2005 - Apr 2005,6.95
10259,Shinshuu Sudama-hen,10061,OVA,4,Dec 1988 - Jun 1989,5.72
10260,Gingirl,12357,ONA,1,Oct 2016 - Oct 2016,4.74
10261,Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,3894,OVA,1,Sep 2012 - Sep 2012,7.03
10262,Tenshi Kinryouku,7601,OVA,3,May 2000 - Aug 2000,6.27
10263,Ribbon no Kishi Pilot,10610,Special,1,Nov 1966 - Nov 1966,5.57
10264,Shin Koihime†Musou: Otome Tairan,4188,TV,12,Mar 2010 - Jun 2010,6.96
10265,Batsu & Terry,8281,Movie,1,Mar 1987 - Mar 1987,6.12
10266,Uchuu Senkan Yamato: Kanketsu-hen,4709,Movie,1,Mar 1983 - Mar 1983,6.84
10267,gdgd Fairies Movie: tte Iu Eiga wa Dou kana...?,8128,Movie,1,Sep 2014 - Sep 2014,6.15
10268,Mitsuami no Kamisama,5117,Movie,1,Oct 2015 - Oct 2015,6.75
10269,Eureka Seven AO: Jungfrau no Hanabana-tachi,7690,OVA,1,Sep 2012 - Sep 2012,6.25
10270,On Air Dekinai!,10005,TV,12,Jan 2022 - Mar 2022,5.73
10271,Sasuga no Sarutobi,3660,TV,69,Oct 1982 - Mar 1984,7.08
10272,Puchitto Gargantia,7595,ONA,13,Apr 2013 - Jul 2013,6.27
10273,Namake Gitsune,11833,Movie,1,1941 - 1941,5.11
10274,Psycho-Pass: Sinners of the System Case.1 - Tsumi to Batsu,3379,Movie,1,Jan 2019 - Jan 2019,7.14
10275,Hayate no Gotoku! Heaven Is a Place on Earth,3354,Movie,1,Aug 2011 - Aug 2011,7.14
10276,Chou Denji Robo Combattler V,4670,TV,54,Apr 1976 - May 1977,6.84
10277,Kasei Yakyoku,5792,OVA,4,Mar 1989 - Sep 1989,6.61
10278,King of Prism: Pride the Hero,4621,Movie,1,Jun 2017 - Jun 2017,6.85
10279,Kidou Senshi Gundam ZZ: Gundam Frag.,10805,OVA,2,Sep 2009 - Nov 2009,5.51
10280,Shijou Saikyou no Deshi Kenichi,530,TV,50,Oct 2006 - Sep 2007,8.05
10281,Ani*Kuri15,5362,Special,15,May 2007 - Dec 2007,6.7
10282,Lupin Zero,2218,ONA,6,Dec 2022 - Jan 2023,7.37
10283,Starmyu,4502,TV,12,Oct 2015 - Dec 2015,6.88
10284,Little Nemo Pilot,8867,Movie,1,1980 - 1980,6
10285,Tanken Driland,5886,TV,37,Jul 2012 - Mar 2013,6.59
10286,Aa Harimanada,8330,TV,23,Apr 1992 - Oct 1992,6.11
10287,Stratos 4 OVA,5642,OVA,2,May 2004 - Aug 2004,6.65
10288,Pom Pom Purin no Usagi to Kame,11194,OVA,1,Oct 2001 - Oct 2001,5.38
10289,Momotarou: Umi no Shinpei,11858,Movie,1,Apr 1945 - Apr 1945,5.1
10290,Tetsuwan Birdy,3666,OVA,4,Jul 1996 - Feb 1997,7.08
10291,Kiniro no Corda: Primo Passo - Hitonatsu no Encore,1932,Special,1,Mar 2007 - Mar 2007,7.44
10292,Bamboo Blade,2480,TV,26,Oct 2007 - Apr 2008,7.31
10293,Yume 10 Yoru,12751,Movie,1,2004 - 2004,3.39
10294,Planetes,283,TV,26,Oct 2003 - Apr 2004,8.26
10295,Psycho-Pass 3,1879,TV,8,Oct 2019 - Dec 2019,7.45
10296,Ane Log: Moyako Neesan no Honpen wo Tobidashite Tomaranai Monologue,9499,OVA,6,Apr 2014 - Apr 2014,5.86
10297,Plastic Little,8369,OVA,1,Mar 1994 - Mar 1994,6.11
10298,Itsumo Kokoro ni Taiyou wo!,9408,TV,16,Nov 1999 - Nov 1999,5.88
10299,Gundam Breaker: Battlogue,8196,ONA,6,Oct 2021 - Nov 2021,6.14
10300,Hello Kitty no Mahou no Ringo,9580,OVA,1,Sep 1992 - Sep 1992,5.84
10301,Lady Lady!!,1822,TV,21,Oct 1987 - Mar 1988,7.47
10302,Sango Shou Densetsu: Aoi Umi no Elfie,6268,Movie,1,May 1986 - May 1986,6.52
10303,Perrine Monogatari,1671,TV,53,Jan 1978 - Dec 1978,7.52
10304,Lupin III: Prison of the Past,4553,Special,1,Nov 2019 - Nov 2019,6.87
10305,Kindaichi Shounen no Jikenbo Movie 1: Operazakan - Aratanaru Satsujin,3784,Movie,1,Dec 1996 - Dec 1996,7.05
